agenda_name,agenda_section,agenda_sub_section,agenda_full_name,link_url,link_text,title,authors,author_organizations,published_year,date
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://neural-interactive-proofs.com/,Neural Interactive Proofs,Neural Interactive Proofs,"Lewis Hammond, Sam Adam-Day",University of Oxford,2024,2024-12-08
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2501.13011,MONA: Myopic Optimization with Non-myopic Approval Can Mitigate Multi-step Reward Hacking,MONA: Myopic Optimization with Non-myopic Approval Can Mitigate Multi-step Reward Hacking,"Sebastian Farquhar, Vikrant Varma, David Lindner, David Elson, Caleb Biddulph, Ian Goodfellow, Rohin Shah",Google DeepMind,2025,2025-01-22
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://lesswrong.com/posts/8XHBaugB5S3r27MG9/prover-estimator-debate-a-new-scalable-oversight-protocol,Prover-Estimator Debate: A New Scalable Oversight Protocol,Prover-Estimator Debate: A New Scalable Oversight Protocol,"Jonah Brown-Cohen, Geoffrey Irving",UK AISI,2025,2025-06-17
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://openreview.net/forum?id=N1vYivuSKq,Weak to Strong Generalization for Large Language Models with Multi-capabilities,Weak to Strong Generalization for Large Language Models with Multi-capabilities,"Yucheng Zhou, Jianbing Shen, Yu Cheng",,2025,2025-01-22
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2501.13124,Debate Helps Weak-to-Strong Generalization,Debate Helps Weak-to-Strong Generalization,"Hao Lang, Fei Huang, Yongbin Li",,2025,2025-01-21
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2504.08812,"Mechanistic Anomaly Detection for ""Quirky"" Language Models","Mechanistic Anomaly Detection for ""Quirky"" Language Models","David O. Johnston, Arkajyoti Chakraborty, Nora Belrose",FAR AI,2025,2025-04-09
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2506.02175,AI Debate Aids Assessment of Controversial Claims,AI Debate Aids Assessment of Controversial Claims,"Salman Rahman, Sheriff Issaka, Ashima Suvarna, Genglin Liu, James Shiffer, Jaeyoung Lee, Md Rizwan Parvez, Hamid Palangi, Shi Feng, Nanyun Peng, Yejin Choi, Julian Michael, Liwei Jiang, Saadia Gabriel","University of Washington, Microsoft Research, UCLA, NYU",2025,2025-06-02
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2505.03989,An alignment safety case sketch based on debate,An alignment safety case sketch based on debate,"Marie Davidsen Buhl, Jacob Pfau, Benjamin Hilton, Geoffrey Irving",Google DeepMind,2025,2025-05-23
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2509.00091,Ensemble Debates with Local Large Language Models for AI Alignment,Ensemble Debates with Local Large Language Models for AI Alignment,Ephraiem Sarabamoun,,2025,2025-08-27
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://lesswrong.com/posts/5gmALpCetyjkSPEDr/training-ai-to-do-alignment-research-we-don-t-already-know,Training AI to do alignment research we don't already know how to do,Training AI to do alignment research we don't already know how to do,joshc,Redwood Research,2025,2025-02-24
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,Automating AI Safety: What we can do today,Automating AI Safety: What we can do today,"Matthew Shinkle, Eyon Jang, Jacques Thibodeau","SPAR, PIBBSS",2025,2025-07-25
Black-box make-AI-solve-it,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Black-box make-AI-solve-it,https://arxiv.org/abs/2503.13621,Superalignment with Dynamic Human Values,Superalignment with Dynamic Human Values,"Florian Mai, David Kaczér, Nicholas Kluge Corrêa, Lucie Flek",,2025,2025-03-17
Inoculation prompting,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inoculation prompting,https://www.alignmentforum.org/posts/whkMnqFWKsBm7Gyd7/recontextualization-mitigates-specification-gaming-without,Recontextualization Mitigates Specification Gaming Without Modifying the Specification,Recontextualization Mitigates Specification Gaming Without Modifying the Specification,"Ariana Azarbal, Victor Gillioz, Alexander Matt Turner, Alex Cloud",MATS Program,2025,2025-10-14
Inoculation prompting,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inoculation prompting,https://arxiv.org/abs/2510.04340,Inoculation Prompting: Eliciting traits from LLMs during training can suppress them at test-time,Inoculation Prompting: Eliciting traits from LLMs during training can suppress them at test-time,"Daniel Tan, Anders Woodruff, Niels Warncke, Arun Jose, Maxime Riché, David Demitri Africa, Mia Taylor",,2025,2025-10-05
Inoculation prompting,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inoculation prompting,https://arxiv.org/abs/2510.05024,Inoculation Prompting: Instructing LLMs to misbehave at train-time improves test-time alignment,Inoculation Prompting: Instructing LLMs to misbehave at train-time improves test-time alignment,"Nevan Wichers, Aram Ebtekar, Ariana Azarbal, Victor Gillioz, Christine Ye, Emil Ryd, Neil Rathi, Henry Sleight, Alex Mallen, Fabien Roger, Samuel Marks",,2025,2025-10-27
Inoculation prompting,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inoculation prompting,https://assets.anthropic.com/m/74342f2c96095771/original/Natural-emergent-misalignment-from-reward-hacking-paper.pdf,Natural Emergent Misalignment from Reward Hacking,Natural emergent misalignment from reward hacking,,Anthropic,,
Inference-time: In-context learning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: In-context learning,https://arxiv.org/abs/2510.01569,InvThink: Towards AI Safety via Inverse Reasoning,InvThink: Towards AI Safety via Inverse Reasoning,"Yubin Kim, Taehan Kim, Eugene Park, Chunjong Park, Cynthia Breazeal, Daniel McDuff, Hae Won Park",,2025,2025-10-02
Inference-time: In-context learning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: In-context learning,https://arxiv.org/abs/2506.19248,Inference-Time Reward Hacking in Large Language Models,Inference-Time Reward Hacking in Large Language Models,"Hadi Khalaf, Claudio Mayrink Verdun, Alex Oesterling, Himabindu Lakkaraju, Flavio du Pin Calmon",,2025,2025-06-24
Inference-time: In-context learning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: In-context learning,https://arxiv.org/abs/2505.05145,Understanding In-context Learning of Addition via Activation Subspaces,Understanding In-context Learning of Addition via Activation Subspaces,"Xinyan Hu, Kayo Yin, Michael I. Jordan, Jacob Steinhardt, Lijie Chen",UC Berkeley,2025,2025-05-08
Inference-time: In-context learning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: In-context learning,https://arxiv.org/abs/2510.06182,Mixing Mechanisms: How Language Models Retrieve Bound Entities In-Context,Mixing Mechanisms: How Language Models Retrieve Bound Entities In-Context,"Yoav Gur-Arieh, Mor Geva, Atticus Geiger",,2025,2025-10-07
Inference-time: In-context learning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: In-context learning,https://arxiv.org/abs/2502.14010,Which Attention Heads Matter for In-Context Learning?,Which Attention Heads Matter for In-Context Learning?,"Kayo Yin, Jacob Steinhardt",UC Berkeley,2025,2025-02-19
Inference-time: Steering,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: Steering,https://arxiv.org/abs/2511.05408,Steering Language Models with Weight Arithmetic,Steering Language Models with Weight Arithmetic,"Constanza Fierro, Fabien Roger",,2025,2025-11-07
Inference-time: Steering,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: Steering,https://arxiv.org/abs/2510.06370,EVALUESTEER: Measuring Reward Model Steerability Towards Values and Preferences,EVALUESTEER: Measuring Reward Model Steerability Towards Values and Preferences,"Kshitish Ghate, Andy Liu, Devansh Jain, Taylor Sorensen, Atoosa Kasirzadeh, Aylin Caliskan, Mona T. Diab, Maarten Sap","University of Washington, Carnegie Mellon University",2025,2025-10-07
Inference-time: Steering,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: Steering,https://arxiv.org/abs/2502.00580,Defense Against the Dark Prompts: Mitigating Best-of-N Jailbreaking with Prompt Evaluation,Defense Against the Dark Prompts: Mitigating Best-of-N Jailbreaking with Prompt Evaluation,"Stuart Armstrong, Matija Franklin, Connor Stevens, Rebecca Gorman",,2025,2025-02-01
Inference-time: Steering,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Inference-time: Steering,https://arxiv.org/abs/2510.13285,In-Distribution Steering: Balancing Control and Coherence in Language Model Generation.,In-Distribution Steering: Balancing Control and Coherence in Language Model Generation,"Arthur Vogels, Benjamin Wong, Yann Choho, Annabelle Blangero, Milan Bhan",,2025,2025-10-15
Capability removal: unlearning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Capability removal: unlearning,https://github.com/locuslab/open-unlearning,OpenUnlearning,OpenUnlearning: Accelerating LLM Unlearning via Unified Benchmarking of Methods and Metrics,"Vineeth Dorna, Anmol Mekala, Wenlong Zhao, Andrew McCallum, Zachary C Lipton, J Zico Kolter, Pratyush Maini","Carnegie Mellon University, University of Massachusetts Amherst",2025,2025-06-20
Capability removal: unlearning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Capability removal: unlearning,https://alignment.anthropic.com/2025/modifying-beliefs-via-sdf,Modifying LLM Beliefs with Synthetic Document Finetuning,Modifying LLM Beliefs with Synthetic Document Finetuning,"Rowan Wang, Avery Griffin, Johannes Treutlein, Ethan Perez, Julian Michael, Fabien Roger, Sam Marks","Anthropic, MATS, Scale AI",2025,2025-04-24
Capability removal: unlearning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Capability removal: unlearning,https://arxiv.org/abs/2505.22310,From Dormant to Deleted: Tamper-Resistant Unlearning Through Weight-Space Regularization,From Dormant to Deleted: Tamper-Resistant Unlearning Through Weight-Space Regularization,"Shoaib Ahmed Siddiqui, Adrian Weller, David Krueger, Gintare Karolina Dziugaite, Michael Curtis Mozer, Eleni Triantafillou","University of Cambridge, Google DeepMind, Vector Institute",2025,2025-05-28
Capability removal: unlearning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Capability removal: unlearning,https://arxiv.org/abs/2505.08138,"Mirror Mirror on the Wall, Have I Forgotten it All?","Mirror Mirror on the Wall, Have I Forgotten it All? A New Framework for Evaluating Machine Unlearning","Brennon Brimhall, Philip Mathew, Neil Fendley, Yinzhi Cao, Matthew Green",,2025,2025-05-13
Capability removal: unlearning,Black-box safety (understand and control current model behaviour),Iterative alignment,Black-box safety (understand and control current model behaviour) / Iterative alignment / Capability removal: unlearning,https://arxiv.org/abs/2412.06966,Machine Unlearning Doesn't Do What You Think: Lessons for Generative AI Policy and Research,Machine Unlearning Doesn't Do What You Think: Lessons for Generative AI Policy and Research,"A. Feder Cooper, Christopher A. Choquette-Choo, Miranda Bogen, Kevin Klyman, Matthew Jagielski, Katja Filippova, Ken Liu, Alexandra Chouldechova, Jamie Hayes, Yangsibo Huang, Eleni Triantafillou, Peter Kairouz, Nicole Elyse Mitchell, Niloofar Mireshghallah, Abigail Z. Jacobs, James Grimmelmann, Vitaly Shmatikov, Christopher De Sa, Ilia Shumailov, Andreas Terzis, Solon Barocas, Jennifer Wortman Vaughan, Danah Boyd, Yejin Choi, Sanmi Koyejo, Fernando Delgado, Percy Liang, Daniel E. Ho, Pamela Samuelson, Miles Brundage, David Bau, Seth Neel, Hanna Wallach, Amy B. Cyphert, Mark A. Lemley, Nicolas Papernot, Katherine Lee","Anthropic, Google, Stanford University, Cornell University, University of Washington, Various Universities and Research Institutions",2024,2024-12-09
